BuqueId,Nombre,IMO,MMSI,DistintivoLLamada,NacionalidadId,TipoImpuestoId,Descuento,TipoBuqueId,ConsignatarioId,NavieraId,GT,Eslora,Manga,Guinda,Puntal,CaladoVerano,PropulsorProaNumero,PropulsorProaPotencia,PropulsorPopaNumero,PropulsorPopaPotencia,MotorPrincipalNumero,MotorPrincipalPotencia,HeliceProaNumero,HeliceProaTipoId,HeliceProaGiroId,EfectoHeliceId,TimonId,TipoMaquinaId,Construccion,Observaciones,ObservacionesSeguridad,FechaAlta,FechaActualizacion,Velocidad,RemolcadoresRecomendados,TarifaEspecifica,NumeroTimones,AnguloMaximoTimon,SuperficieVelica,PuertoMatriculaId,TipoPropulsionId
907,Hafnia Karava,9360427,NULL,9V3231,200,1,0.00,98,104,1115,22521,181.78,27.42,NULL,16.90,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2007,NULL,NULL,2017-04-04 20:22:40.347,2018-01-18 17:29:44.350,13.00,0,0,NULL,0,0,NULL,NULL
908,OCEAN PHOENIX,9514391,NULL,3,171,1,0.00,90,126,1115,31762,189.99,32.25,NULL,18.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2017-04-04 20:22:40.533,2017-04-05 06:50:02.227,0.00,0,0,NULL,0,0,NULL,NULL
909,PRINCE OF WAVES,9066485,NULL,A8JI3,126,1,0.00,87,101,1115,7329,134.00,20.80,NULL,10.17,NULL,NULL,NULL,NULL,NULL,NULL,5999,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1993,NULL,NULL,2017-04-04 20:22:40.737,2017-04-05 12:57:48.440,18.50,0,0,NULL,0,0,NULL,NULL
910,RHL FLENSBURG,9365269,NULL,D5LA3,126,1,0.00,88,104,1115,5200,117.00,18.00,NULL,9.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2008,NULL,NULL,2017-04-04 22:34:53.990,2017-04-04 21:34:50.793,0.00,0,0,NULL,0,0,NULL,NULL
911,SAM FALCON,9586710,NULL,D.5.I.K.3,126,1,0.00,90,109,1115,22137,179.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18/12/2008,NULL,NULL,2017-04-05 07:50:09.000,2017-05-04 15:43:45.957,NULL,0,0,NULL,0,0,NULL,NULL
912,OCEAN ADVENTURER,7391422,NULL,C6PG6,17,1,0.00,95,111,1115,4376,100.00,16.20,NULL,6.99,NULL,NULL,NULL,NULL,NULL,NULL,5280,NULL,NULL,NULL,NULL,NULL,NULL,01/12/1975,NULL,NULL,2017-04-05 13:37:14.430,2018-04-14 20:50:54.077,14.50,0,0,NULL,0,0,NULL,NULL
913,Beaumaiden,9401257,NULL,PHOU,157,1,0.00,92,123,1115,2545,88.60,12.51,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,2067,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2008,NULL,NULL,2017-04-05 13:37:14.490,2017-04-05 12:57:48.410,0.00,0,0,NULL,0,0,NULL,NULL
914,HARVEST FROST,9643879,NULL,V7GU4,139,1,0.00,90,126,1115,54486,237.00,40.00,NULL,19.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-05 13:37:14.523,2017-04-05 12:57:48.370,0.00,0,0,NULL,0,0,NULL,NULL
915,SCF Ural,9231509,NULL,ELZP7,126,1,0.00,88,102,1115,81085,274.48,48.00,NULL,23.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/11/2002,NULL,NULL,2017-04-05 13:57:48.863,2018-08-10 12:19:19.297,0.00,0,0,NULL,0,0,NULL,NULL
916,HALKI,9543419,NULL,V7WP5,139,1,0.00,81,126,1115,22683,187.00,27.83,NULL,15.60,NULL,NULL,NULL,NULL,NULL,NULL,10686,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2011,NULL,NULL,2017-04-05 22:43:43.020,2017-09-23 14:08:02.183,0.00,0,0,NULL,0,0,NULL,NULL
917,CPO AUSTRALIA,9443140,NULL,2EDK4,235,1,0.00,98,109,1115,29636,183.30,32.20,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,12889,NULL,NULL,NULL,NULL,NULL,NULL,01/03/2011,NULL,NULL,2017-04-05 22:43:43.253,2017-04-06 19:17:55.947,0.00,0,0,NULL,0,0,NULL,NULL
918,DINO,9392078,NULL,,171,1,0.00,90,292,1115,21192,179.99,28.20,NULL,14.30,NULL,NULL,NULL,NULL,NULL,NULL,6250,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2017-04-05 22:43:43.440,2017-04-06 19:17:55.937,13.70,0,0,NULL,0,0,NULL,NULL
919,SFL SARA,9539834,NULL,VRHZ6,46,1,0.00,90,126,1115,33044,189.99,32.26,NULL,18.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-05 22:43:43.677,2017-04-06 19:17:55.940,0.00,0,0,NULL,0,0,NULL,NULL
920,KINEI MARU No.128,9281102,NULL,JHQS,112,1,0.00,91,135,1115,660,57.00,9.03,NULL,3.90,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2003,NULL,NULL,2017-04-05 22:43:44.003,2017-10-21 06:53:32.410,0.00,0,0,NULL,0,0,NULL,NULL
921,TRITON,9451537,NULL,PHOF,157,1,0.00,86,106,1115,476,32.00,11.61,NULL,5.37,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2008,NULL,NULL,2017-04-05 22:43:44.173,2017-04-05 21:53:50.927,0.00,0,0,NULL,0,0,NULL,NULL
922,PRINCESS MARGO,9720017,NULL,9V3104,200,1,0.00,81,115,1115,35812,199.99,32.26,NULL,18.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-05 22:43:44.360,2017-04-05 21:53:50.957,0.00,0,0,NULL,0,0,NULL,NULL
923,BOUDICCA,7218395,NULL,C6VA3,17,1,0.00,95,99,1115,28551,207.00,25.20,NULL,13.67,NULL,NULL,NULL,NULL,NULL,NULL,19036,NULL,NULL,NULL,NULL,NULL,NULL,01/12/1971,NULL,NULL,2017-04-05 22:43:46.407,2018-04-19 12:02:45.630,19.00,0,0,NULL,0,0,NULL,NULL
924,AM PORT CARTIER,9546801,NULL,3FVJ6,171,1,0.00,90,115,1115,92151,292.00,45.00,NULL,24.70,NULL,NULL,NULL,NULL,NULL,NULL,18780,NULL,NULL,NULL,NULL,NULL,NULL,23/12/2010,NULL,NULL,2017-04-05 22:43:47.653,2017-04-06 07:03:31.423,13.00,0,0,NULL,0,0,NULL,NULL
925,VERMONT TRADER,9292149,NULL,9HYN7,138,1,0.00,82,125,1115,54271,294.10,32.20,NULL,21.60,NULL,NULL,NULL,NULL,NULL,NULL,55889,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2004,NULL,NULL,2017-04-05 22:43:48.090,2017-04-06 07:03:31.407,22.00,0,0,NULL,0,0,NULL,NULL
926,STRATEGIC VENTURE,9648104,NULL,9VKA9,200,1,0.00,90,97,1115,24641,179.99,30.00,NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2014,NULL,NULL,2017-04-05 22:43:48.000,2018-10-14 21:06:34.347,0.00,0,0,NULL,0,0,NULL,NULL
927,BAY PHOENIX,9047271,NULL,A8OE5,126,1,0.00,87,101,1115,7326,134.02,20.80,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,7060,NULL,NULL,NULL,NULL,NULL,NULL,30/11/1993,NULL,NULL,2017-04-05 22:43:49.000,2018-10-07 15:23:38.900,11.00,0,0,NULL,0,0,NULL,NULL
928,MSC Jordan,8918980,NULL,HPMK,171,1,0.00,82,103,1115,37071,237.00,32.26,NULL,18.80,11.20,NULL,NULL,NULL,NULL,NULL,29470,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1993,NULL,NULL,2017-04-06 07:37:54.643,2018-10-07 20:59:56.677,21.00,0,0,NULL,0,0,NULL,NULL
929,DORIC LIBERTY,9611890,NULL,D5BD2,126,1,0.00,90,120,1115,44128,229.00,32.26,NULL,20.05,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-06 07:37:54.893,2017-04-06 07:03:31.443,0.00,0,0,NULL,0,0,NULL,NULL
930,QING FENG LING,9663702,NULL,BPXE,46,1,0.00,90,126,1115,22494,179.88,28.80,NULL,14.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2013,NULL,NULL,2017-04-06 08:03:39.670,2017-04-06 19:17:56.057,0.00,0,0,NULL,0,0,NULL,NULL
931,NABOLSI,8204250,NULL,ODWG,124,1,0.00,92,110,1115,18800,156.00,24.41,NULL,8.18,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1983,NULL,NULL,2017-04-06 08:03:40.340,2018-09-05 20:56:07.923,0.00,0,0,NULL,0,0,NULL,NULL
932,MARITEA,9210919,NULL,IBTU,110,1,0.00,98,110,1115,23375,175.87,29.80,NULL,16.80,NULL,NULL,NULL,NULL,NULL,NULL,12236,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2002,NULL,NULL,2017-04-06 20:17:56.527,2017-07-05 19:18:48.083,0.00,0,0,NULL,0,0,NULL,NULL
933,GLADYS W,9664720,NULL,V7AG9,139,1,0.00,88,132,1115,29940,183.00,32.23,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2013,NULL,NULL,2017-04-07 07:42:21.280,2018-10-11 21:10:48.750,0.00,0,0,NULL,0,0,NULL,NULL
934,NORD SAVANNAH,9605994,NULL,3FRW5,171,1,0.00,90,109,1115,22866,177.85,28.60,NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,08/03/2013,NULL,NULL,2017-04-07 07:42:23.480,2017-04-07 18:51:51.637,0.00,0,0,NULL,0,0,NULL,NULL
935,ANTILOHOS,9260146,NULL,D5KA6,126,1,0.00,81,104,1115,22072,178.00,28.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,7650,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2003,NULL,NULL,2017-04-07 07:42:24.027,2017-04-07 17:55:20.093,14.00,0,0,NULL,0,0,NULL,NULL
936,GLOBAL STANDARD,9550199,NULL,3ETY9,171,1,0.00,90,115,1115,17018,169.37,27.20,NULL,13.60,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/03/2010,NULL,NULL,2017-04-07 07:42:24.307,2017-10-19 01:01:40.007,0.00,0,0,NULL,0,0,NULL,NULL
937,WATER LILY,9608221,NULL,3FOL9,171,1,0.00,92,115,1115,43652,209.90,32.26,NULL,22.60,7.90,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-07 07:42:24.603,2018-06-11 20:39:59.127,0.00,0,0,NULL,0,0,NULL,NULL
938,vital de oliveira,NULL,NULL,NULL,32,1,0.00,10,125,NULL,1800,78.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-04-07 08:17:41.340,NULL,NULL,0,0,NULL,0,0,NULL,NULL
939,FT FOCE,9447237,NULL,9HUX9,138,1,0.00,98,125,1115,3999,107.34,15.80,NULL,8.25,NULL,NULL,NULL,NULL,NULL,NULL,2610,NULL,NULL,NULL,NULL,NULL,NULL,17/11/2008,NULL,NULL,2017-04-07 16:45:59.757,2017-04-07 15:47:20.773,9.00,0,0,NULL,0,0,NULL,NULL
940,Nord Organiser,9367748,NULL,3FOF6,171,1,0.00,88,102,1115,26900,182.00,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-07 16:46:00.537,2017-04-07 15:47:20.797,0.00,0,0,NULL,0,0,NULL,NULL
941,CMB PAULE,9474280,NULL,VRJF3,100,1,0.00,90,104,1115,23432,180.00,30.05,NULL,14.70,NULL,NULL,NULL,NULL,NULL,NULL,6435,NULL,NULL,NULL,NULL,NULL,NULL,22/12/2010,NULL,NULL,2017-04-07 16:46:01.283,2017-04-07 15:47:20.840,13.10,0,0,NULL,0,0,NULL,NULL
942,VEGA VIRGO,9491604,NULL,A8RJ9,126,1,0.00,82,103,1115,9999,139.26,22.60,NULL,11.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,CAMBIA DE CONSIGNATARIO DIA 9-1400 horas,NULL,2017-04-07 16:46:02.050,2018-04-08 13:59:20.897,21.00,0,0,NULL,0,0,NULL,NULL
943,WORLD ODYSSEY,9141807,NULL,C6BZ6,17,1,0.00,95,111,1115,22496,175.30,23.00,NULL,16.00,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1998,NULL,NULL,2017-04-07 16:46:02.000,2018-09-20 22:45:11.170,20.00,0,0,NULL,0,0,NULL,NULL
944,BRITANNIA,9614036,NULL,2HHG5,235,1,0.00,95,106,1115,143730,330.00,38.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2015,NULL,NULL,2017-04-07 16:46:03.547,2018-10-07 06:09:50.573,12.00,0,0,NULL,0,0,NULL,NULL
945,IVS TEMBE,9726164,NULL,9V2741,200,1,0.00,92,115,1115,23224,179.90,30.00,NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2016,NULL,NULL,2017-04-07 16:46:04.327,2018-04-05 09:02:58.897,0.00,0,0,NULL,0,0,NULL,NULL
946,Layla,7420936,NULL,V2YX9,10,1,0.00,92,104,1115,1010,65.80,10.80,NULL,5.08,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/12/1975,NULL,NULL,2017-04-07 16:46:05.090,2017-04-09 07:00:45.060,0.00,0,0,NULL,0,0,NULL,NULL
947,BAO LUCKY,9718337,NULL,VRNL6,100,1,0.00,69,109,1115,36314,199.90,32.30,NULL,18.50,NULL,NULL,NULL,NULL,NULL,NULL,10945,NULL,NULL,NULL,NULL,NULL,NULL,01/09/2014,NULL,NULL,2017-04-07 16:46:05.870,2018-08-04 22:06:38.257,0.00,0,0,NULL,0,0,NULL,NULL
948,ALECTO,9373278,NULL,PHLR,157,1,0.00,83,123,1115,2545,89.00,13.00,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,23/10/2017,NULL,NULL,2017-04-07 17:12:26.470,2017-06-03 14:03:23.323,12.00,0,0,NULL,0,0,NULL,NULL
949,MSC AGADIR,9619464,NULL,VRLC2,100,1,0.00,83,103,1115,94017,299.18,48.20,NULL,24.80,NULL,NULL,NULL,NULL,NULL,NULL,64486,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-04-07 18:55:30.310,2018-08-25 20:55:05.090,20.00,0,0,NULL,0,0,NULL,NULL
950,SUZZY,9017800,NULL,3FJM6,171,1,0.00,83,97,1115,2598,85.83,14.53,NULL,6.70,NULL,NULL,NULL,NULL,NULL,NULL,2450,NULL,NULL,NULL,NULL,NULL,NULL,01/08/1990,NULL,NULL,2017-04-07 18:55:31.090,2017-08-23 17:00:20.663,0.00,0,0,NULL,0,0,NULL,NULL
951,SENTOSA BULKER,9527996,NULL,9V7779,200,1,0.00,81,125,1115,20809,179.90,28.44,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,14/04/2010,NULL,NULL,2017-04-07 18:55:32.667,2017-04-07 17:55:20.167,0.00,0,0,NULL,0,0,NULL,NULL
952,GULF EXPRESS,9191101,NULL,V2AS7,10,1,0.00,92,123,1115,3784,93.30,16.50,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-07 18:55:33.523,2017-04-29 07:09:44.973,0.00,0,0,NULL,0,0,NULL,NULL
953,KING MILO,9609512,NULL,3FGT3,171,1,0.00,90,115,NULL,40850,225.00,32.26,NULL,19.79,14.10,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-08 13:41:09.313,2017-04-08 12:44:04.257,0.00,0,0,NULL,0,0,NULL,NULL
954,CAPELLA,9047257,NULL,LYSG,129,1,0.00,87,119,1115,7313,134.00,20.80,NULL,10.17,NULL,NULL,NULL,NULL,NULL,NULL,7060,NULL,NULL,NULL,NULL,NULL,NULL,30/12/1993,NULL,NULL,2017-04-08 13:44:09.000,2018-05-13 21:37:17.367,17.30,0,0,NULL,0,0,NULL,NULL
955,STOVE FRIEND,9764051,NULL,H3ZO,171,1,0.00,92,104,1115,32372,189.99,32.26,NULL,10.50,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-08 13:44:09.607,2017-04-09 07:00:45.003,0.00,0,0,NULL,0,0,NULL,NULL
956,K.DAPHNE,9452397,NULL,3EZF9,171,1,0.00,81,104,1115,95054,292.00,45.00,NULL,24.80,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,22/03/2009,NULL,NULL,2017-04-09 07:09:12.467,2018-08-27 08:49:48.680,0.00,0,0,NULL,0,0,NULL,NULL
957,Evangelia Petrakis,9313060,NULL,NULL,138,1,0.00,56,126,1115,40485,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-04-09 09:01:18.000,2017-04-19 10:09:12.790,NULL,0,0,NULL,0,0,NULL,NULL
958,B. SUN,9697301,NULL,V7QB8,139,1,0.00,88,114,1115,5621,101.39,19.05,NULL,10.50,NULL,NULL,NULL,NULL,NULL,NULL,3000,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2014,NULL,NULL,2017-04-09 09:10:29.643,2018-10-14 07:21:39.280,13.00,0,0,NULL,0,0,NULL,NULL
959,SUDKAP,9210294,NULL,NULL,250,1,0.00,69,109,1115,6170,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-04-09 10:16:44.000,2017-04-11 07:29:30.147,NULL,0,0,NULL,0,0,NULL,NULL
960,CHOKYU MARU NO. 21,9167784,NULL,JHPS,112,1,0.00,91,135,1115,741,53.00,9.20,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1997,NULL,NULL,2017-04-09 10:16:45.000,2018-09-17 06:02:14.430,10.00,0,0,NULL,0,0,NULL,NULL
961,Toisa Vigilant,9282132,NULL,NULL,17,1,0.00,101,97,1115,3126,80.50,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2004,NULL,NULL,2017-04-09 10:16:46.000,2017-04-11 14:15:42.413,NULL,0,0,NULL,0,0,NULL,NULL
962,IZAR ARGIA,8817801,NULL,EHCB,209,1,0.00,87,297,1115,4263,105.00,16.30,NULL,9.70,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1990,NULL,NULL,2017-04-09 10:35:24.000,2018-05-30 19:19:41.493,13.50,0,0,NULL,0,0,NULL,NULL
963,MEDKON IZMIR,9103374,NULL,H88Z,171,1,0.00,82,131,1115,6285,100.80,20.20,NULL,11.00,NULL,NULL,NULL,NULL,NULL,NULL,8157,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1995,NULL,NULL,2017-04-09 10:35:28.373,2017-06-07 13:42:32.350,15.00,0,0,NULL,0,0,NULL,NULL
964,TORM ERIC,9304590,NULL,9V2426,200,1,0.00,88,100,NULL,30068,183.06,32.20,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,04/01/2006,NULL,NULL,2017-04-10 00:32:19.633,2018-06-19 21:16:07.080,16.00,0,0,NULL,0,0,NULL,NULL
965,DEFNE-S,9458028,NULL,NULL,228,1,0.00,50,102,NULL,4222,109.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2017-04-10 03:14:03.660,NULL,NULL,0,0,NULL,0,0,NULL,NULL
966,MUSASHI,1010131,NULL,ZGAK3,42,1,0.00,99,108,1115,2463,87.78,13.50,NULL,7.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-10 10:07:20.317,2017-04-14 07:46:43.843,0.00,0,0,NULL,0,0,NULL,NULL
967,VARIETY VOYAGER,9657090,NULL,9HA3073,138,1,0.00,95,102,1115,1593,65.95,11.50,NULL,6.50,NULL,NULL,NULL,NULL,NULL,NULL,1370,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-04-10 10:07:21.063,2017-04-10 11:36:12.137,12.50,0,0,NULL,0,0,NULL,NULL
968,INOI,9400928,NULL,3FEA5,171,1,0.00,81,104,1115,20238,177.13,28.40,NULL,14.25,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2010,NULL,NULL,2017-04-10 10:07:21.267,2017-04-10 11:36:12.160,0.00,0,0,NULL,0,0,NULL,NULL
969,KING COFFEE,9614282,NULL,D5CU3,126,1,0.00,83,126,1115,20992,181.16,28.40,NULL,14.25,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2012,NULL,NULL,2017-04-10 10:07:21.487,2017-04-10 11:36:12.210,0.00,0,0,NULL,0,0,NULL,NULL
970,TORM TORINO,9712321,NULL,9V3573,200,1,0.00,88,125,1115,29484,183.00,32.00,NULL,19.10,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-10 10:07:21.783,2017-04-10 16:50:57.707,0.00,0,0,NULL,0,0,NULL,NULL
971,Dutch Pioneer,9229544,NULL,PBBK,157,1,0.00,86,108,1115,167,25.80,7.60,NULL,2.50,NULL,NULL,NULL,NULL,NULL,NULL,1776,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2001,NULL,NULL,2017-04-10 12:34:06.513,2017-10-08 23:00:25.777,8.00,0,0,NULL,0,0,NULL,NULL
972,YAS,8652201,NULL,ZGFA9,42,1,0.00,99,125,1115,5002,141.00,14.40,NULL,6.51,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-10 12:34:06.917,2017-04-10 11:36:12.187,0.00,0,0,NULL,0,0,NULL,NULL
973,Torm Gyda,9425502,NULL,OWDP2,61,1,0.00,88,125,1115,23332,184.32,27.40,NULL,16.70,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2009,NULL,NULL,2017-04-10 12:34:13.890,2018-08-16 09:12:33.477,0.00,0,0,NULL,0,0,NULL,NULL
974,POLARSTERN,8013132,NULL,DBLK,83,1,0.00,96,108,1115,12614,117.50,25.70,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/1982,,,,,,,,,,,,
Se ha detectado una diferencia en el GT con VesselFinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 GT VesselFinder: 12614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT Portel: 12558,NULL,2017-04-10 12:34:16.933,2018-06-03 05:40:22.473,0.00,0,0,NULL,0,0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,CMB YASMINE,9474242,NULL,VRIC4,100,1,0.00,90,104,1115,23432,180.00,30.05,NULL,14.70,NULL,NULL,NULL,NULL,NULL,NULL,11665,NULL,NULL,NULL,NULL,NULL,NULL,01/04/2011,NULL,NULL,2017-04-10 21:35:06.093,2018-04-04 07:33:31.523,0.00,0,0,NULL,0,0,NULL,NULL
976,FILITSA,9136929,NULL,V7LT9,139,1,0.00,90,116,1115,14431,150.52,26.00,NULL,13.20,NULL,NULL,NULL,NULL,NULL,NULL,7199,NULL,NULL,NULL,NULL,NULL,NULL,01/05/1996,NULL,NULL,2017-04-10 21:35:06.233,2017-04-20 15:26:17.913,0.00,0,0,NULL,0,0,NULL,NULL
977,MSC CHICAGO,9290555,NULL,DFDG2,83,1,0.00,82,103,1115,107849,336.70,45.60,NULL,27.20,NULL,NULL,NULL,NULL,NULL,NULL,93161,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2005,NULL,NULL,2017-04-10 21:35:06.280,2017-10-06 15:12:13.390,20.00,0,0,NULL,0,0,NULL,NULL
978,IONIAN EAGLE,9224788,NULL,V7WD6,139,1,0.00,83,116,1115,39973,224.90,32.26,NULL,19.40,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,01/01/2001,NULL,NULL,2017-04-10 21:35:06.310,2017-04-17 02:24:40.437,14.00,0,0,NULL,0,0,NULL,NULL
979,DIAVLOS PRIDE,7914470,NULL,9HA2094,138,1,0.00,101,102,1115,1474,64.42,13.81,NULL,6.91,NULL,NULL,NULL,NULL,NULL,NULL,7040,NULL,NULL,NULL,NULL,NULL,NULL,01/08/1980,NULL,NULL,2017-04-11 03:10:26.610,2017-04-13 11:47:25.573,0.00,0,0,NULL,0,0,NULL,NULL
980,HAFNIA LIBRA,9617959,NULL,OUYK2,61,1,0.00,88,111,1115,30312,183.00,0.00,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-11 03:10:26.877,2017-04-13 11:47:25.557,0.00,0,0,NULL,0,0,NULL,NULL
981,LISCA NERA M,9436692,NULL,IBGM,110,1,0.00,88,102,1115,25892,179.91,32.23,NULL,16.50,NULL,NULL,NULL,NULL,NULL,NULL,12889,NULL,NULL,NULL,NULL,NULL,NULL,01/07/2009,NULL,NULL,2017-04-11 03:10:26.907,2017-06-24 08:33:57.783,0.00,0,0,NULL,0,0,NULL,NULL
982,CORAL MONACTIS,9373735,NULL,PDDB,157,1,0.00,97,100,1115,3836,96.00,16.00,NULL,8.00,NULL,NULL,NULL,NULL,NULL,NULL,2380,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,2017-04-11 03:10:26.970,2018-09-01 07:39:38.777,14.00,0,0,NULL,0,0,NULL,NULL
